User Rating,User Review,User Name,Review Date,DateOfReview,FinalText,FinalTextSentimentNegative,FinalTextSentimentPositive,FinalTextSentimentNeutral,FinalTextSentimentCompound,FinalTextSentiment,UserReviewSentimentNegative,UserReviewSentimentPositive,UserReviewSentimentNeutral,UserReviewSentimentCompound,UserReviewSentiment
3.0,very good quality....,Flipkart Customer,8months ago,2019-12-03,good quality,0.0,0.744,0.256,0.4404,pos,0.0,0.615,0.385,0.4927,pos
5.0,very good ..cheap and best.,p.a.Kamalraj p.a.Kamalraj,8months ago,2019-12-03,good cheap best,0.0,0.877,0.123,0.7964,pos,0.0,0.711,0.289,0.8122,pos
4.0,Worthy,Nithin KumarSingh,8months ago,2019-12-03,Worthy,0.0,1.0,0.0,0.4404,pos,0.0,1.0,0.0,0.4404,pos
4.0,good one,FIROZ UDDIN  MONDAL,8months ago,2019-12-03,good one,0.0,0.744,0.256,0.4404,pos,0.0,0.744,0.256,0.4404,pos
4.0,"worth, value for money",Karthick M,8months ago,2019-12-03,worth value money,0.0,0.811,0.189,0.5106,pos,0.0,0.683,0.317,0.5106,pos
4.0,Nice,Flipkart Customer,8months ago,2019-12-03,Nice,0.0,1.0,0.0,0.4215,neu,0.0,1.0,0.0,0.4215,neu
5.0,supper,Flipkart Customer,8months ago,2019-12-03,supper,0.0,0.0,1.0,0.0,pos,0.0,0.0,1.0,0.0,pos
5.0,butterfly mixer is super and flipkart super,Flipkart Customer,8months ago,2019-12-03,butterfly mixer super flipkart super,0.0,0.722,0.278,0.8316,pos,0.0,0.609,0.391,0.8316,pos
5.0,"nice product, totally satisfied.",Shailesh  Mishra ,8months ago,2019-12-03,nice product totally satisfied,0.0,0.747,0.253,0.7089,neg,0.0,0.747,0.253,0.7089,pos
3.0,not bad,Ramakrishna cherukuru,8months ago,2019-12-03,bad,1.0,0.0,0.0,-0.5423,pos,0.0,0.74,0.26,0.431,pos
5.0,good product,CHANDRASHEKER SHIVVOLLA,8months ago,2019-12-03,good product,0.0,0.744,0.256,0.4404,neu,0.0,0.744,0.256,0.4404,neu
5.0,Sir,Aravind  Nani ,8months ago,2019-12-03,Sir,0.0,0.0,1.0,0.0,pos,0.0,0.0,1.0,0.0,pos
5.0,nice,Pooja Mohan,8months ago,2019-12-03,nice,0.0,1.0,0.0,0.4215,pos,0.0,1.0,0.0,0.4215,pos
3.0,okay,Flipkart Customer,8months ago,2019-12-03,okay,0.0,1.0,0.0,0.2263,neu,0.0,1.0,0.0,0.2263,neu
4.0,not bad nice,Naveen Navi&#39;s,8months ago,2019-12-03,bad nice,0.556,0.444,0.0,-0.1779,pos,0.377,0.461,0.162,0.1326,pos
4.0,super,Flipkart Customer,8months ago,2019-12-03,super,0.0,1.0,0.0,0.5994,pos,0.0,1.0,0.0,0.5994,pos
4.0,very nice product,Sagar Bhosale,8months ago,2019-12-03,nice product,0.0,0.737,0.263,0.4215,pos,0.0,0.607,0.393,0.4754,pos
4.0,best mixture grinders and low sound good but jar is small,Babul Kumar  Bada jena (gudu),8months ago,2019-12-03,best mixture grinder low sound good jar small,0.148,0.5,0.352,0.7184,pos,0.11,0.323,0.567,0.4588,pos
5.0,super,Santhosh kumar Lolla,8months ago,2019-12-03,super,0.0,1.0,0.0,0.5994,pos,0.0,1.0,0.0,0.5994,pos
5.0,cheap and best product,Shalini Singh,8months ago,2019-12-03,cheap best product,0.0,0.677,0.323,0.6369,pos,0.0,0.583,0.417,0.6369,pos
5.0,good,Sarath M R,8months ago,2019-12-03,good,0.0,1.0,0.0,0.4404,pos,0.0,1.0,0.0,0.4404,pos
5.0,good quality,Ritumoni  Borah ,8months ago,2019-12-03,good quality,0.0,0.744,0.256,0.4404,neu,0.0,0.744,0.256,0.4404,neu
5.0,It sounds little bit loud,Rupa sri,8months ago,2019-12-03,It sound little bit loud,0.0,0.0,1.0,0.0,pos,0.0,0.0,1.0,0.0,pos
4.0,good product super,Manicakam Jay,8months ago,2019-12-03,good product super,0.0,0.872,0.128,0.7783,pos,0.0,0.872,0.128,0.7783,pos
3.0,good,sidhu singh,8months ago,2019-12-03,good,0.0,1.0,0.0,0.4404,pos,0.0,1.0,0.0,0.4404,pos
3.0,Ok good I am using at after 1 month nice mixed,Hasini kk Kk,8months ago,2019-12-03,Ok good I use 1 month nice mixed,0.0,0.612,0.388,0.7845,neu,0.0,0.497,0.503,0.7845,neu
4.0,too small too see,Janardhan C,8months ago,2019-12-03,small see,0.0,0.0,1.0,0.0,neu,0.0,0.0,1.0,0.0,neu
4.0,my mixer is felt i will purchase for last month only,Rajkumar Raj,8months ago,2019-12-03,mixer felt purchase last month,0.0,0.0,1.0,0.0,pos,0.0,0.0,1.0,0.0,pos
5.0,good,Sarath M R,8months ago,2019-12-03,good,0.0,1.0,0.0,0.4404,pos,0.0,1.0,0.0,0.4404,pos
5.0,good quality,Ritumoni  Borah ,8months ago,2019-12-03,good quality,0.0,0.744,0.256,0.4404,neu,0.0,0.744,0.256,0.4404,neu
5.0,It sounds little bit loud,Rupa sri,8months ago,2019-12-03,It sound little bit loud,0.0,0.0,1.0,0.0,pos,0.0,0.0,1.0,0.0,pos
4.0,good product super,Manicakam Jay,8months ago,2019-12-03,good product super,0.0,0.872,0.128,0.7783,pos,0.0,0.872,0.128,0.7783,pos
3.0,good,sidhu singh,8months ago,2019-12-03,good,0.0,1.0,0.0,0.4404,pos,0.0,1.0,0.0,0.4404,pos
3.0,Ok good I am using at after 1 month nice mixed,Hasini kk Kk,8months ago,2019-12-03,Ok good I use 1 month nice mixed,0.0,0.612,0.388,0.7845,neu,0.0,0.497,0.503,0.7845,neu
4.0,too small too see,Janardhan C,8months ago,2019-12-03,small see,0.0,0.0,1.0,0.0,neu,0.0,0.0,1.0,0.0,neu
4.0,my mixer is felt i will purchase for last month only,Rajkumar Raj,8months ago,2019-12-03,mixer felt purchase last month,0.0,0.0,1.0,0.0,pos,0.0,0.0,1.0,0.0,pos
4.0,good,Patna setty sharana P.sharana,8months ago,2019-12-03,good,0.0,1.0,0.0,0.4404,pos,0.0,1.0,0.0,0.4404,pos
5.0,Super,Jagan Jagan,8months ago,2019-12-03,Super,0.0,1.0,0.0,0.5994,pos,0.0,1.0,0.0,0.5994,pos
5.0,super,Jayanthi Jayanthi,8months ago,2019-12-03,super,0.0,1.0,0.0,0.5994,neu,0.0,1.0,0.0,0.5994,neu
5.0,supper,Dinesh  Dinesh tamil,8months ago,2019-12-03,supper,0.0,0.0,1.0,0.0,pos,0.0,0.0,1.0,0.0,pos
4.0,good product,Sandru Kumar,8months ago,2019-12-03,good product,0.0,0.744,0.256,0.4404,pos,0.0,0.744,0.256,0.4404,pos
5.0,nice,Flipkart Customer,8months ago,2019-12-03,nice,0.0,1.0,0.0,0.4215,pos,0.0,1.0,0.0,0.4215,pos
4.0,nice....  Supr product,Flipkart Customer,8months ago,2019-12-03,nice Supr product,0.0,0.583,0.417,0.4215,pos,0.0,0.583,0.417,0.4215,pos
4.0,very good product,Flipkart Customer,8months ago,2019-12-03,good product,0.0,0.744,0.256,0.4404,neu,0.0,0.615,0.385,0.4927,neu
4.0,quality is average.my suggestion go for another.it is not suitable for heigh loads.,Siva Prasad K,8months ago,2019-12-03,quality average suggestion go another suitable heigh load,0.0,0.0,1.0,0.0,pos,0.0,0.0,1.0,0.0,pos
3.0,nice,Flipkart Customer,8months ago,2019-12-03,nice,0.0,1.0,0.0,0.4215,pos,0.0,1.0,0.0,0.4215,pos
